COD,PA_UFMUN,Nome_Município,Nome_UF,mes,ano,Procedimento,PA_QTDAPR,PA_IDADE,PA_VALAPR
14341,350550,Barretos,São Paulo,11,2018,Radioterapia,22088.0,57.27266238401142,670.6538187009279
14342,350550,Barretos,São Paulo,11,2019,Cirurgia Oncológica,109.0,134.1320754716981,276.57886792452865
14343,350550,Barretos,São Paulo,11,2019,Quimioterapia,761.0,57.843023255813954,492.46430232558197
14344,350550,Barretos,São Paulo,11,2019,Radioterapia,10.0,56.1,2556.6
14345,350550,Barretos,São Paulo,11,2020,Cirurgia Oncológica,485.0,72.7961432506887,369.93228650137786
14346,350550,Barretos,São Paulo,11,2020,"Diagnósticos: biopsia, mamografia",5.0,8.4,200.0
14347,350550,Barretos,São Paulo,11,2020,Quimioterapia,5067.0,56.72073780382693,542.3785743837235
14348,350550,Barretos,São Paulo,11,2020,Radioterapia,192.0,58.44230769230769,3951.121794871795
14349,350550,Barretos,São Paulo,12,2018,Cirurgia Oncológica,438.0,69.75739644970415,387.58644970414304
14350,350550,Barretos,São Paulo,12,2018,"Diagnósticos: biopsia, mamografia",5.0,62.4,200.0
14351,350550,Barretos,São Paulo,12,2018,Quimioterapia,5547.0,56.41357254290172,538.2877394695779
14352,350550,Barretos,São Paulo,12,2018,Radioterapia,25811.0,57.169787765293385,651.4531835205993
14353,350550,Barretos,São Paulo,12,2019,Cirurgia Oncológica,83.0,155.25925925925927,160.56388888888873
14354,350550,Barretos,São Paulo,12,2019,"Diagnósticos: biopsia, mamografia",4.0,43.25,200.0
14355,350550,Barretos,São Paulo,12,2019,Quimioterapia,3756.0,59.592669914173044,513.7673277661764
14356,350550,Barretos,São Paulo,12,2019,Radioterapia,288.0,56.27272727272727,3962.6581818181817
14357,350550,Barretos,São Paulo,12,2020,Cirurgia Oncológica,456.0,73.68580060422961,409.77329305136084
14358,350550,Barretos,São Paulo,12,2020,"Diagnósticos: biopsia, mamografia",6.0,6.0,200.0
14359,350550,Barretos,São Paulo,12,2020,Quimioterapia,4564.0,56.75735567970205,517.9400521415248
14360,350550,Barretos,São Paulo,12,2020,Radioterapia,387.0,55.460481099656356,4075.3986254295532
14361,350570,Barueri,São Paulo,01,2018,Cirurgia Oncológica,220.0,40.10045662100457,41.8136529680365
14362,350570,Barueri,São Paulo,01,2020,Cirurgia Oncológica,215.0,71.515625,251.01812500000014
14363,350570,Barueri,São Paulo,01,2021,Cirurgia Oncológica,122.0,74.89473684210526,128.7759210526316
14364,350570,Barueri,São Paulo,02,2018,Cirurgia Oncológica,310.0,48.420494699646646,62.36144876325091
14365,350570,Barueri,São Paulo,02,2020,Cirurgia Oncológica,193.0,72.8989898989899,335.3744444444443
14366,350570,Barueri,São Paulo,03,2018,Cirurgia Oncológica,392.0,36.62269129287599,48.34269129287596
14367,350570,Barueri,São Paulo,03,2020,Cirurgia Oncológica,125.0,71.46341463414635,258.1331707317075
14368,350570,Barueri,São Paulo,03,2020,"Diagnósticos: biopsia, mamografia",6.0,64.66666666666667,200.0
14369,350570,Barueri,São Paulo,03,2021,Cirurgia Oncológica,127.0,86.26582278481013,99.77911392405066
14370,350570,Barueri,São Paulo,03,2021,"Diagnósticos: biopsia, mamografia",1.0,46.0,200.0
14371,350570,Barueri,São Paulo,04,2018,Cirurgia Oncológica,126.0,93.31395348837209,162.5130232558138
14372,350570,Barueri,São Paulo,04,2020,Cirurgia Oncológica,8.0,184.75,98.18874999999998
14373,350570,Barueri,São Paulo,04,2021,Cirurgia Oncológica,155.0,84.08235294117647,114.24294117647065
14374,350570,Barueri,São Paulo,04,2021,"Diagnósticos: biopsia, mamografia",3.0,54.666666666666664,200.0
14375,350570,Barueri,São Paulo,05,2018,Cirurgia Oncológica,96.0,96.32142857142857,229.0835714285713
14376,350570,Barueri,São Paulo,05,2020,Cirurgia Oncológica,87.0,62.13333333333333,121.07999999999998
14377,350570,Barueri,São Paulo,05,2020,"Diagnósticos: biopsia, mamografia",3.0,48.333333333333336,200.0
14378,350570,Barueri,São Paulo,05,2021,Cirurgia Oncológica,160.0,80.28260869565217,98.16641304347827
14379,350570,Barueri,São Paulo,05,2021,"Diagnósticos: biopsia, mamografia",2.0,63.0,200.0
14380,350570,Barueri,São Paulo,06,2018,Cirurgia Oncológica,60.0,114.85714285714286,231.31428571428546
14381,350570,Barueri,São Paulo,06,2020,Cirurgia Oncológica,48.0,58.111111111111114,194.13333333333338
14382,350570,Barueri,São Paulo,06,2021,Cirurgia Oncológica,172.0,88.12121212121212,106.98424242424234
14383,350570,Barueri,São Paulo,07,2018,Cirurgia Oncológica,57.0,136.08333333333334,202.58527777777758
14384,350570,Barueri,São Paulo,07,2020,Cirurgia Oncológica,56.0,55.37837837837838,171.9851351351351
14385,350570,Barueri,São Paulo,07,2020,"Diagnósticos: biopsia, mamografia",4.0,37.75,200.0
14386,350570,Barueri,São Paulo,08,2018,Cirurgia Oncológica,58.0,84.6842105263158,189.62552631578922
14387,350570,Barueri,São Paulo,08,2020,Cirurgia Oncológica,110.0,116.328125,176.11203124999997
14388,350570,Barueri,São Paulo,09,2018,Cirurgia Oncológica,48.0,120.54838709677419,195.77225806451588
14389,350570,Barueri,São Paulo,09,2020,Cirurgia Oncológica,166.0,112.15730337078652,233.68382022471914
14390,350570,Barueri,São Paulo,10,2018,Cirurgia Oncológica,140.0,63.94059405940594,110.16693069306929
14391,350570,Barueri,São Paulo,10,2019,Cirurgia Oncológica,174.0,82.19767441860465,515.4686046511625
14392,350570,Barueri,São Paulo,10,2020,Cirurgia Oncológica,153.0,81.87628865979381,159.98515463917528
14393,350570,Barueri,São Paulo,10,2020,"Diagnósticos: biopsia, mamografia",3.0,61.333333333333336,200.0
14394,350570,Barueri,São Paulo,11,2018,Cirurgia Oncológica,33.0,60.60606060606061,79.47121212121215
14395,350570,Barueri,São Paulo,11,2019,Cirurgia Oncológica,6.0,66.83333333333333,82.27999999999999
14396,350570,Barueri,São Paulo,11,2020,Cirurgia Oncológica,173.0,83.00925925925925,108.83166666666651
14397,350570,Barueri,São Paulo,11,2020,"Diagnósticos: biopsia, mamografia",3.0,59.0,200.0
14398,350570,Barueri,São Paulo,12,2018,Cirurgia Oncológica,170.0,86.42241379310344,115.70129310344824
14399,350570,Barueri,São Paulo,12,2019,Cirurgia Oncológica,72.0,101.96,355.75320000000005
14400,350570,Barueri,São Paulo,12,2020,Cirurgia Oncológica,110.0,79.55384615384615,139.76015384615388
14401,350570,Barueri,São Paulo,12,2020,"Diagnósticos: biopsia, mamografia",5.0,54.8,200.0
14402,350580,Bastos,São Paulo,04,2018,Cirurgia Oncológica,1.0,24.0,41.1
14403,350580,Bastos,São Paulo,05,2018,Cirurgia Oncológica,1.0,16.0,41.1
14404,350580,Bastos,São Paulo,08,2018,Cirurgia Oncológica,1.0,50.0,35.2
14405,350580,Bastos,São Paulo,12,2018,Cirurgia Oncológica,1.0,34.0,0.0
14406,350590,Batatais,São Paulo,01,2021,Cirurgia Oncológica,6.0,43.333333333333336,33.24
14407,350590,Batatais,São Paulo,02,2018,Cirurgia Oncológica,13.0,29.0,29.213846153846166
14408,350590,Batatais,São Paulo,02,2020,Cirurgia Oncológica,5.0,36.4,35.30800000000001
14409,350590,Batatais,São Paulo,03,2018,Cirurgia Oncológica,3.0,49.333333333333336,28.42
14410,350590,Batatais,São Paulo,03,2021,Cirurgia Oncológica,8.0,35.75,28.42000000000001
14411,350590,Batatais,São Paulo,04,2018,Cirurgia Oncológica,18.0,41.666666666666664,28.420000000000012
14412,350590,Batatais,São Paulo,04,2020,Cirurgia Oncológica,9.0,39.111111111111114,29.471111111111117
14413,350590,Batatais,São Paulo,04,2021,Cirurgia Oncológica,3.0,27.0,28.42
14414,350590,Batatais,São Paulo,05,2018,Cirurgia Oncológica,22.0,51.81818181818182,28.420000000000005
14415,350590,Batatais,São Paulo,05,2021,Cirurgia Oncológica,7.0,41.0,28.42000000000001
14416,350590,Batatais,São Paulo,06,2018,Cirurgia Oncológica,2.0,74.5,28.42
14417,350590,Batatais,São Paulo,06,2020,Cirurgia Oncológica,1.0,10.0,35.2
14418,350590,Batatais,São Paulo,06,2021,Cirurgia Oncológica,8.0,41.0,29.267500000000005
14419,350590,Batatais,São Paulo,07,2018,Cirurgia Oncológica,4.0,35.5,28.42
14420,350590,Batatais,São Paulo,07,2020,Cirurgia Oncológica,2.0,64.5,39.92
14421,350590,Batatais,São Paulo,08,2018,Cirurgia Oncológica,2.0,69.5,28.42
14422,350590,Batatais,São Paulo,08,2020,Cirurgia Oncológica,4.0,35.25,31.590000000000003
14423,350590,Batatais,São Paulo,09,2018,Cirurgia Oncológica,11.0,20.727272727272727,29.28000000000001
14424,350590,Batatais,São Paulo,09,2020,Cirurgia Oncológica,2.0,18.5,33.150000000000006
14425,350590,Batatais,São Paulo,10,2018,Cirurgia Oncológica,5.0,40.8,28.420000000000005
14426,350590,Batatais,São Paulo,10,2019,Cirurgia Oncológica,2.0,45.0,37.88
14427,350590,Batatais,São Paulo,10,2020,Cirurgia Oncológica,5.0,65.6,28.420000000000005
14428,350590,Batatais,São Paulo,11,2018,Cirurgia Oncológica,8.0,34.625,30.005000000000003
14429,350590,Batatais,São Paulo,11,2020,Cirurgia Oncológica,34.0,39.38235294117647,28.419999999999987
14430,350590,Batatais,São Paulo,12,2019,Cirurgia Oncológica,8.0,34.375,30.00500000000001
14431,350590,Batatais,São Paulo,12,2020,Cirurgia Oncológica,20.0,47.8,28.42000000000001
14432,350600,Bauru,São Paulo,01,2018,Cirurgia Oncológica,580.0,283.21132897603485,240.50265795207017
14433,350600,Bauru,São Paulo,01,2018,Quimioterapia,1274.0,64.16487455197132,537.9089964157712
14434,350600,Bauru,São Paulo,01,2020,Cirurgia Oncológica,636.0,419.57383966244726,249.29000000000056
14435,350600,Bauru,São Paulo,01,2020,"Diagnósticos: biopsia, mamografia",2.0,4.5,200.0
14436,350600,Bauru,São Paulo,01,2020,Quimioterapia,1326.0,63.73632538569425,549.4390883590459
14437,350600,Bauru,São Paulo,01,2021,Cirurgia Oncológica,315.0,352.37344398340247,299.606265560166
14438,350600,Bauru,São Paulo,01,2021,Quimioterapia,1332.0,63.37466307277628,530.6963342318053
14439,350600,Bauru,São Paulo,02,2018,Cirurgia Oncológica,697.0,367.25825242718446,318.9896310679621
14440,350600,Bauru,São Paulo,02,2018,Quimioterapia,1244.0,63.968,537.6428872727273
14441,350600,Bauru,São Paulo,02,2020,Cirurgia Oncológica,591.0,388.27505827505826,243.0112820512823
14442,350600,Bauru,São Paulo,02,2020,Quimioterapia,1282.0,63.846098783106655,538.0804438081599
14443,350600,Bauru,São Paulo,02,2021,Cirurgia Oncológica,423.0,362.3021148036254,269.3771299093659
14444,350600,Bauru,São Paulo,02,2021,"Diagnósticos: biopsia, mamografia",2.0,5.5,200.0
14445,350600,Bauru,São Paulo,02,2021,Quimioterapia,1303.0,63.421662125340596,530.7411376021796
14446,350600,Bauru,São Paulo,03,2018,Cirurgia Oncológica,841.0,371.56333333333333,309.73850000000084
14447,350600,Bauru,São Paulo,03,2018,Quimioterapia,1249.0,64.22895125553914,569.4675406203839
14448,350600,Bauru,São Paulo,03,2020,Cirurgia Oncológica,601.0,397.27437641723355,225.38079365079363
14449,350600,Bauru,São Paulo,03,2020,Quimioterapia,1295.0,63.62955032119914,555.5466381156317
14450,350600,Bauru,São Paulo,03,2021,Cirurgia Oncológica,491.0,303.89714285714285,272.9742285714285
14451,350600,Bauru,São Paulo,03,2021,Quimioterapia,1361.0,63.567876344086024,567.559932795698
14452,350600,Bauru,São Paulo,04,2018,Cirurgia Oncológica,761.0,338.70212765957444,255.51468085106487
14453,350600,Bauru,São Paulo,04,2018,Quimioterapia,1286.0,64.17165814463112,571.0466252739228
14454,350600,Bauru,São Paulo,04,2020,Cirurgia Oncológica,140.0,348.3359375,240.18124999999958
14455,350600,Bauru,São Paulo,04,2020,Quimioterapia,1273.0,63.260263929618766,585.8620381231672
14456,350600,Bauru,São Paulo,04,2021,Cirurgia Oncológica,370.0,310.5220588235294,219.33529411764692
14457,350600,Bauru,São Paulo,04,2021,Quimioterapia,1307.0,63.39835164835165,537.4527747252749
14458,350600,Bauru,São Paulo,05,2018,Cirurgia Oncológica,680.0,373.39633027522933,274.47728440367126
14459,350600,Bauru,São Paulo,05,2018,Quimioterapia,1279.0,63.74044700793078,534.2296250901223
14460,350600,Bauru,São Paulo,05,2020,Cirurgia Oncológica,524.0,495.3715170278638,326.9456037151709
14461,350600,Bauru,São Paulo,05,2020,Quimioterapia,1257.0,63.09285187914517,588.7472881355928
14462,350600,Bauru,São Paulo,05,2021,Cirurgia Oncológica,335.0,399.0876494023904,275.3218725099599
14463,350600,Bauru,São Paulo,05,2021,Quimioterapia,1298.0,63.481944444444444,549.097006944444
14464,350600,Bauru,São Paulo,06,2018,Cirurgia Oncológica,628.0,334.5697896749522,238.14397705544928
14465,350600,Bauru,São Paulo,06,2018,Quimioterapia,1305.0,63.73748211731044,562.2349427753932
14466,350600,Bauru,São Paulo,06,2020,Cirurgia Oncológica,837.0,377.77560975609754,295.43346341463507
14467,350600,Bauru,São Paulo,06,2020,Quimioterapia,1312.0,63.068275862068965,552.5535999999994
14468,350600,Bauru,São Paulo,06,2021,Cirurgia Oncológica,329.0,322.29571984435796,349.0263813229575
14469,350600,Bauru,São Paulo,06,2021,Quimioterapia,1335.0,63.61501377410468,569.6776721763084
14470,350600,Bauru,São Paulo,07,2018,Cirurgia Oncológica,749.0,364.18374558303884,262.29530035335836
14471,350600,Bauru,São Paulo,07,2018,Quimioterapia,1354.0,63.94622905027933,576.3406494413405
14472,350600,Bauru,São Paulo,07,2020,Cirurgia Oncológica,793.0,393.0246679316888,248.10908918406105
14473,350600,Bauru,São Paulo,07,2020,Quimioterapia,1359.0,63.281824370319946,561.9234309053776
14474,350600,Bauru,São Paulo,08,2018,Cirurgia Oncológica,743.0,335.75254237288135,243.3144406779666
14475,350600,Bauru,São Paulo,08,2018,Quimioterapia,1359.0,64.13052345343304,564.0503806934056
14476,350600,Bauru,São Paulo,08,2020,Cirurgia Oncológica,647.0,410.4429824561403,269.9289473684214
14477,350600,Bauru,São Paulo,08,2020,"Diagnósticos: biopsia, mamografia",1.0,18.0,200.0
14478,350600,Bauru,São Paulo,08,2020,Quimioterapia,1347.0,63.231864406779664,539.648122033898
14479,350600,Bauru,São Paulo,09,2018,Cirurgia Oncológica,664.0,310.6896551724138,287.8437931034495
14480,350600,Bauru,São Paulo,09,2018,Quimioterapia,1328.0,63.72122052704577,551.9157489597777
14481,350600,Bauru,São Paulo,09,2019,Cirurgia Oncológica,7.0,67.25,133.29500000000002
14482,350600,Bauru,São Paulo,09,2020,Cirurgia Oncológica,752.0,423.73107569721117,256.17322709163415
14483,350600,Bauru,São Paulo,09,2020,"Diagnósticos: biopsia, mamografia",2.0,8.0,200.0
14484,350600,Bauru,São Paulo,09,2020,Quimioterapia,1350.0,63.18728639781271,563.2305536568696
14485,350600,Bauru,São Paulo,10,2018,Cirurgia Oncológica,789.0,297.2787979966611,272.7303505843081
14486,350600,Bauru,São Paulo,10,2018,Quimioterapia,1361.0,63.31991814461119,556.0205047748973
14487,350600,Bauru,São Paulo,10,2019,Cirurgia Oncológica,427.0,485.3820598006645,250.3897009966778
14488,350600,Bauru,São Paulo,10,2020,Cirurgia Oncológica,617.0,431.8390804597701,257.7617241379315
14489,350600,Bauru,São Paulo,10,2020,"Diagnósticos: biopsia, mamografia",3.0,34.0,200.0
14490,350600,Bauru,São Paulo,10,2020,Quimioterapia,1369.0,63.130434782608695,548.8284280936454
14491,350600,Bauru,São Paulo,11,2018,Cirurgia Oncológica,598.0,341.7946611909651,296.92971252566826
14492,350600,Bauru,São Paulo,11,2018,Quimioterapia,1298.0,63.45073375262054,536.4104612159326
14493,350600,Bauru,São Paulo,11,2019,Cirurgia Oncológica,319.0,339.6089108910891,114.75094059405924
14494,350600,Bauru,São Paulo,11,2019,Quimioterapia,831.0,63.621315192743765,502.8306462585035
14495,350600,Bauru,São Paulo,11,2020,Cirurgia Oncológica,580.0,356.07092198581563,284.6227186761235
14496,350600,Bauru,São Paulo,11,2020,Quimioterapia,1362.0,63.13855421686747,554.79265060241
14497,350600,Bauru,São Paulo,12,2018,Cirurgia Oncológica,499.0,228.64320388349515,298.7907038834959
14498,350600,Bauru,São Paulo,12,2018,Quimioterapia,1283.0,63.25847457627118,536.9264053672315
14499,350600,Bauru,São Paulo,12,2019,Cirurgia Oncológica,183.0,130.7536231884058,248.65101449275355
14500,350600,Bauru,São Paulo,12,2019,Quimioterapia,686.0,61.20717131474104,786.1731208499342
14501,350600,Bauru,São Paulo,12,2020,Cirurgia Oncológica,376.0,280.86971830985914,262.2430985915493
14502,350600,Bauru,São Paulo,12,2020,"Diagnósticos: biopsia, mamografia",2.0,6.5,200.0
14503,350600,Bauru,São Paulo,12,2020,Quimioterapia,1377.0,63.048257372654156,554.7537935656834
14504,350610,Bebedouro,São Paulo,01,2021,Cirurgia Oncológica,24.0,67.70833333333333,771.6
14505,350610,Bebedouro,São Paulo,02,2018,Cirurgia Oncológica,37.0,67.43243243243244,771.5999999999996
14506,350610,Bebedouro,São Paulo,02,2020,Cirurgia Oncológica,22.0,234.0909090909091,608.4709090909092
14507,350610,Bebedouro,São Paulo,03,2018,Cirurgia Oncológica,42.0,67.35714285714286,771.5999999999995
14508,350610,Bebedouro,São Paulo,03,2020,Cirurgia Oncológica,32.0,125.21875,715.5243749999997
14509,350610,Bebedouro,São Paulo,04,2018,Cirurgia Oncológica,38.0,67.94736842105263,771.5999999999995
14510,350610,Bebedouro,São Paulo,04,2021,Cirurgia Oncológica,62.0,64.95161290322581,777.1037096774186
14511,350610,Bebedouro,São Paulo,05,2018,Cirurgia Oncológica,21.0,66.42857142857143,771.6000000000003
14512,350610,Bebedouro,São Paulo,05,2020,Cirurgia Oncológica,47.0,242.31914893617022,621.1870212765954
14513,350610,Bebedouro,São Paulo,06,2020,Cirurgia Oncológica,44.0,65.97727272727273,718.4170454545448
14514,350610,Bebedouro,São Paulo,07,2020,Cirurgia Oncológica,10.0,345.1,502.437
14515,350610,Bebedouro,São Paulo,09,2018,Cirurgia Oncológica,10.0,69.0,771.6000000000001
14516,350610,Bebedouro,São Paulo,09,2020,Cirurgia Oncológica,12.0,69.33333333333333,771.6000000000003
14517,350610,Bebedouro,São Paulo,10,2018,Cirurgia Oncológica,9.0,67.11111111111111,771.6000000000001
14518,350610,Bebedouro,São Paulo,10,2019,Cirurgia Oncológica,30.0,68.63333333333334,771.5999999999998
14519,350610,Bebedouro,São Paulo,11,2018,Cirurgia Oncológica,25.0,67.92,771.6
14520,350610,Bebedouro,São Paulo,11,2019,Cirurgia Oncológica,29.0,72.65517241379311,771.5999999999998
14521,350610,Bebedouro,São Paulo,12,2018,Cirurgia Oncológica,14.0,70.42857142857143,771.6000000000003
14522,350610,Bebedouro,São Paulo,12,2020,Cirurgia Oncológica,25.0,260.9166666666667,663.2375000000002
14523,350630,Bernardino de Campos,São Paulo,01,2018,Cirurgia Oncológica,5.0,39.4,37.04
14524,350630,Bernardino de Campos,São Paulo,01,2020,Cirurgia Oncológica,8.0,38.25,37.725
14525,350630,Bernardino de Campos,São Paulo,01,2021,Cirurgia Oncológica,2.0,34.5,38.120000000000005
14526,350630,Bernardino de Campos,São Paulo,02,2018,Cirurgia Oncológica,5.0,26.2,37.324
14527,350630,Bernardino de Campos,São Paulo,02,2020,Cirurgia Oncológica,2.0,47.0,38.31
14528,350630,Bernardino de Campos,São Paulo,03,2018,Cirurgia Oncológica,8.0,13.5,37.8875
14529,350630,Bernardino de Campos,São Paulo,03,2020,Cirurgia Oncológica,4.0,33.5,37.785
14530,350630,Bernardino de Campos,São Paulo,03,2021,Cirurgia Oncológica,2.0,48.5,38.150000000000006
14531,350630,Bernardino de Campos,São Paulo,04,2018,Cirurgia Oncológica,5.0,39.8,37.796
14532,350630,Bernardino de Campos,São Paulo,04,2020,Cirurgia Oncológica,2.0,23.5,40.045
14533,350630,Bernardino de Campos,São Paulo,04,2021,Cirurgia Oncológica,2.0,18.5,38.31
14534,350630,Bernardino de Campos,São Paulo,05,2018,Cirurgia Oncológica,8.0,40.125,36.66
14535,350630,Bernardino de Campos,São Paulo,06,2018,Cirurgia Oncológica,11.0,35.36363636363637,35.89636363636363
14536,350630,Bernardino de Campos,São Paulo,06,2020,Cirurgia Oncológica,1.0,18.0,38.74
